,User,Text,Date,Favorites,Retweets,Mentions,Hashtags,Geolocation
7404,olayinka_jr,Laycon don start with the bars.... Give dem #BBNaija,2020-08-29 23:25:20+00:00,0,0,,#BBNaija,
7405,itz_MaameAkua, she will press y’all neck well well #bbnaija https://twitter.com/reginaraychege/status/1299848581248151553,2020-08-29 23:25:20+00:00,0,0,,#bbnaija,
7406,Oeeezspecial,"#BBNaija just his unreleased song played and his smile is this big, imagine if laycon wins this 85m, icons icons icons make this happen for this super hero of ours",2020-08-29 23:25:19+00:00,8,41,,#BBNaija,
7407,Rihanna40745504,Things are really happening behind cameras . . #bbnaija,2020-08-29 23:25:19+00:00,0,0,,#bbnaija,
7408,PopceBella,O wrong o #BBNaija ,2020-08-29 23:25:18+00:00,0,0,,#BBNaija,
7409,LollyLolllyyyy,Nengi can never win this BBN sha. Hissssss #BBNaija,2020-08-29 23:25:18+00:00,0,0,,#BBNaija,
7410,Ope_Esther123,Icons we can now rest. He just confirmed his song was played. #LayCONSISTENT #bbnaija,2020-08-29 23:25:18+00:00,0,2,,#LayCONSISTENT #bbnaija,
7411,JLCPCB,"Only $2 for PCB Prototype, 24 Hours Fast Turn Order here https://jlcpcb.com/v JLCPCB The First Choice of Tech-Hackers!",2020-08-20 06:30:06+00:00,52,473,,,
7412,Albie_xo,"You see, @dj_switchaholic didn't lie! Laycon juss said they played senseless and he juss talked about it and dropped a few bars! Thank you DJ switch! Na biggie we go drag lol #BBNaija",2020-08-29 23:25:18+00:00,0,21,@dj_switchaholic,#BBNaija,
7413,coandaline_ruth,Laycon just confirmed senseless was played #BBNaija,2020-08-29 23:25:18+00:00,0,3,,#BBNaija,
7414,vibrantxxl,Senseless by Laycon was played #BBNaija,2020-08-29 23:25:17+00:00,0,5,,#BBNaija,
7415,WVhilenda,Shippers stop saying she's just saying that coz she's tipsy we know people say the truth when they're tipsy #BBNaija,2020-08-29 23:25:17+00:00,0,0,,#BBNaija,
7416,InMyMind1735,What’s this rumour I’m hearing about an eviction this night?! #BBNaija,2020-08-29 23:25:17+00:00,0,0,,#BBNaija,
7417,_Fielove,I swear I cannot stop laughing Nengi is a fool . #BBNaija #OwambeWithNengi,2020-08-29 23:25:16+00:00,1,8,,#BBNaija #OwambeWithNengi,
7418,yemiberry5,They played Laycon’s song ooo #BBNaija,2020-08-29 23:25:16+00:00,0,5,,#BBNaija,
7419,gimbiya___,"I feel for Ozo and Erica. At this point, this show is emotionally draining. Kidd doesn't respect bro code one bit and I pray for Erica also to receive sense and move from that player.#BBNaija",2020-08-29 23:25:16+00:00,7,44,,#BBNaija,
7420,OloriSupergal,Laycon is excited that his unreleased song was played by the deejay. #OSGBBNAIJA #BBNaija,2020-08-29 23:25:16+00:00,190,1688,,#OSGBBNAIJA #BBNaija,
7421,gert_I_Am,The way I’m cringing for Ozo erhn #BBNaija ,2020-08-29 23:25:16+00:00,0,1,,#BBNaija,
7422,Mandie_simza,Looks like Nengi was ready to give it up to kidd in the TOILET if Ozo ddnt come in Kidd came back and requested a song for Erica God of Erica liveth #Kiddrica #BBNaija ,2020-08-29 23:25:15+00:00,9,158,,#Kiddrica #BBNaija,
7423,neenahmolapo,Semi-single ke eng joale bathong. Terminology ea nqaka #BBNaija ,2020-08-29 23:25:15+00:00,0,3,,#BBNaija,
7424,Beatricehush,I suspected something was going on when both of them were missing from the party at the same time. Good I wasn’t overthinking #Bbnaija,2020-08-29 23:25:15+00:00,0,0,,#Bbnaija,
7425,UdehAngela1,Ninjas gear up and bring out your swords. #BBNaija ,2020-08-29 23:25:15+00:00,1,8,,#BBNaija,
7426,Adele46784726,Laycon just confirmed #BBNaija,2020-08-29 23:25:14+00:00,0,3,,#BBNaija,
7427,followmyhrt1,Laycon just confirmed they played Senseless!! But biggie went on Ad..Dj switch has been vindicated ! She had s great night #BBNaija,2020-08-29 23:25:13+00:00,16,159,,#BBNaija,
7428,Apici8,#BBNaija...So wait ??? You all dragging Ozo that he's trying to ruin Nengis image fuck you all.. You can't be that naive...is be wrong to ask her??? Mtschewwww ,2020-08-29 23:25:13+00:00,0,3,,#BBNaija,
7429,i_am_kingmingle,How does Nengi keep her mouth and tell ozo “you’re my brother just like Kidd” #BBNaija,2020-08-29 23:25:13+00:00,0,2,,#BBNaija,
7430,MatOrifha,"Y'all don't deserve a reality show, you soo close minded... #BBNaija",2020-08-29 23:25:12+00:00,2,4,,#BBNaija,
7431,CrystalMege,@Ebuka needs to reset Ozo's brain tomorrow #BBNaija,2020-08-29 23:25:12+00:00,0,5,@Ebuka,#BBNaija,
7432,VisaNigeria,"Today, we give fist bumps to @Keexstribe as we celebrate this incredible Nigerian born sneaker brand whose uniqueness to tell African stories with their shoes also led them to take advantage of the numerous opportunities that eCommerce provides.",2020-08-15 10:08:49+00:00,805,9530,@keexstribe,,
7433,jaynedefirst,Who did this to my Laycon #BBNaija #LayCONSISTENT,2020-08-29 23:25:12+00:00,0,3,,#BBNaija #LayCONSISTENT,
7434,titanrica,I think we the orange heads ELITES will go to bed now...oya over to y’all coconut Head ELITES...I cant watch them drag my baby by her eyelids #bbnaija #BBNaija #bbnaija2020 #EliteForEricaForever #PartyHardWithErica,2020-08-29 23:25:12+00:00,1,8,,#bbnaija #BBNaija #bbnaija2020 #EliteForEricaForever #PartyHardWithErica,
7435,naijajigga,Thank you...I wasn't wrong #BBNaija ,2020-08-29 23:25:12+00:00,0,0,,#BBNaija,
7436,Tyrena360,I love you #BBNaija ,2020-08-29 23:25:12+00:00,0,5,,#BBNaija,
7437,NanaDaBosschick,She Played Our Song ooo Y’all Should Calm Down Please #BBNaija #SwitchUpWithLaycon #LayCONSISTENT,2020-08-29 23:25:11+00:00,8,39,,#BBNaija #SwitchUpWithLaycon #LayCONSISTENT,
7438,MokaeKelebogile,Senseless was played stupid Kayode was on break . Shoutout to the Dj we appreciate you alot #SwitchUpWithLaycon #BBNaija,2020-08-29 23:25:11+00:00,0,7,,#SwitchUpWithLaycon #BBNaija,
7439,Trish_Angelique,Nengi needs to eat I suspect she had drinks on an empty stomach. Oh my baby #BBNaija #BBNaijaLocKdown,2020-08-29 23:25:10+00:00,1,1,,#BBNaija #BBNaijaLocKdown,
7440,junior_owoh,I really wish ozo would free Nengi but anyway all love. #BBNaija #BBNaijaLockdown,2020-08-29 23:25:10+00:00,0,2,,#BBNaija #BBNaijaLockdown,
7441,dbamidelesamson,Nengi always in the toilet running shit away from the camera. Lol #BBNaija,2020-08-29 23:25:10+00:00,0,3,,#BBNaija,
7442,femikari,#KiddricaDPremiumContent #BBNaija ,2020-08-29 23:25:09+00:00,0,0,,#KiddricaDPremiumContent #BBNaija,
7443,NaaSemira,Scenes where they find one fine reason to fake disqualify Ozoemena and evict Erica so my people can have time to themselves and come back after thorough thinking through their time in the house so far. It would be great to see. #BBNaija ,2020-08-29 23:25:09+00:00,0,1,,#BBNaija,
7444,Terrestrialforc,"He does it all the time... If he had his way, kidd and Prince would be on the first bus home tomorrow. Narcissist #BBNaija #OwambeWithNengi",2020-08-29 23:25:09+00:00,4,21,,#BBNaija #OwambeWithNengi,
7445,Folake72759574,Yessssss #SwitchUpWithLaycon #LayCONSISTENT #bbnaija ,2020-08-29 23:25:09+00:00,0,1,,#SwitchUpWithLaycon #LayCONSISTENT #bbnaija,
7446,SymplyTitanium,"After this shower and toilet thingy,my Dorathy will still be dragged for sleeping and minding her business #BBNaija #DorathayRockstar",2020-08-29 23:25:09+00:00,1,17,,#BBNaija #DorathayRockstar,
7447,__Retha,Dj Switch played #SenselessByLaycon and he is so happy #BBNaija,2020-08-29 23:25:08+00:00,0,1,,#SenselessByLaycon #BBNaija,
7448,FlopyMedia,"Bia, bird app people this is rude . . #BBNaija #BBNaija2020 #BBNaija20 #BBNaijaLockdown #Nengi #Laycon #Ka3na #TolaniBaj #Wathoni #PrinceBBNaija #VeeBBNaija https://www.instagram.com/p/CEfdcUvjVgD/?igshid=8z7ew7t27rtg",2020-08-29 23:25:08+00:00,0,1,,#BBNaija #BBNaija2020 #BBNaija20 #BBNaijaLockdown #Nengi #Laycon #Ka3na #TolaniBaj #Wathoni #PrinceBBNaija #VeeBBNaija,
7449,umehlynda2,Zip down in the toilet with your girl’s special friend after you got angry that your own special friend helped her with her shoe lace yesterday. We all are not wrong at the same time #BBNaija ,2020-08-29 23:25:08+00:00,0,2,,#BBNaija,
7450,black__ginger,Laycon said today is Monday man is high af Omo This guy na mood oo #BBNaija,2020-08-29 23:25:07+00:00,0,0,,#BBNaija,
7451,RitaMinChang,Dj switch has been vindicated! Hahaha #BBNaija,2020-08-29 23:25:07+00:00,0,4,,#BBNaija,
7452,OtegaMarley,DJ Switch played Senseless and she also played Vee’s song...Biggie add to her pay #BBNaija,2020-08-29 23:25:07+00:00,2,4,,#BBNaija,
7453,JLCPCB,"Only $2 for PCB Prototype, 24 Hours Fast Turn Order here https://jlcpcb.com/v JLCPCB The First Choice of Tech-Hackers!",2020-08-20 06:30:06+00:00,52,473,,,
7454,AkanwaV,DJ Switch has switched everything ... Ment!!!!! #BbNaija,2020-08-29 23:25:07+00:00,1,2,,#BbNaija,
7455,MarilynBeing,Yay Laycon just confirmed they played #Senseless #SwitchUpWithLaycon #bbnaija,2020-08-29 23:25:07+00:00,23,86,,#Senseless #SwitchUpWithLaycon #bbnaija,
7456,R1_Okunlola,Who’s finito I beg #LayCONSISTENT #Laycon #BBNaija,2020-08-29 23:25:06+00:00,0,1,,#LayCONSISTENT #Laycon #BBNaija,
7457,SoFavoured1,"At this point I don't know what to say going to bed. Feeling sorry for Ozo, he has seen it all in toilet #BBNaija",2020-08-29 23:25:06+00:00,0,1,,#BBNaija,
7458,Chike____,Kidd na Terrorist at this point. Erica dey warn Kidd for going to Dora's boobs. Ozo dey ask Nengi why she dey with Kidd for Toilet with Zip down. E just dey pack all the girls like say them be 14Governors #BbNaija,2020-08-29 23:25:05+00:00,12,24,,#BbNaija,
7459,iamdjtonessco,"Laycon Just Confirmed That Switch Played Senseless. Thanks @dj_switchaholic You're The LOML Forever, You Killed That Party #BBNaija.",2020-08-29 23:25:05+00:00,2,17,@dj_switchaholic,#BBNaija,
7460,CuitAura,Ozo dey vex.. ozo our brother #bbnaija,2020-08-29 23:25:04+00:00,0,1,,#bbnaija,
7461,PAEMMYSEKY,Finito is another Icon #BBNaija #Finito,2020-08-29 23:25:03+00:00,0,0,,#BBNaija #Finito,
7462,justbryan78,Ozoemena! Ozoemena!! Ozoemena!!! How many times did i call u? Nengi no get 1kobo feelings 4 u.. #BBNaija,2020-08-29 23:25:03+00:00,0,1,,#BBNaija,
7463,dee_toria1226,DJ switch played senseless by Laycon #BBNaija,2020-08-29 23:25:03+00:00,0,9,,#BBNaija,
7464,hotwordspoken,@dj_switchaholic She Play Senseless. Advert Kill BigBrother for allowing Is miss it #BBNaija #BBNajia #SenselessByLaycon #LayCONSISTENT #LAYCONtent,2020-08-29 23:25:02+00:00,1,4,@dj_switchaholic,#BBNaija #BBNajia #SenselessByLaycon #LayCONSISTENT #LAYCONtent,
7465,priexdiamond,So dj switch played laycon song senseless and you all were already judging her #BBNaija,2020-08-29 23:25:02+00:00,0,3,,#BBNaija,
7466,dhammyshow,"Okay y'all can rest, my boy said they played it #BBNaija",2020-08-29 23:25:02+00:00,0,2,,#BBNaija,
7467,onyenkegi,Nengi said she was going to arrange her make up product (her excuse for wanting to leave Ozo in the HOH room) See my bitch carefully giving her fully charged green lights in the kitchen Do you girl!!! I love to see it!! I love Kidd and Nengi sha #BBNaija ,2020-08-29 23:25:02+00:00,0,23,,#BBNaija,
7468,missnizersh,@ShowmaxWA come through with that toilet scene we need to know what happened #bbnaija,2020-08-29 23:25:01+00:00,0,2,@ShowmaxWA,#bbnaija,
7469,zeezy_dc,Laycon Just confirmed it ....She played senseless #BBNaija #BBNaijaLocdown2020,2020-08-29 23:25:01+00:00,0,4,,#BBNaija #BBNaijaLocdown2020,
7470,pearlliehart,DJ SWITCH!! The BEST to ever do it!! @dj_switchaholic #BBNaija #bbnaijalockdown2020 #bbnaija2020 #LayCONSISTENT,2020-08-29 23:25:01+00:00,0,1,@dj_switchaholic,#BBNaija #bbnaijalockdown2020 #bbnaija2020 #LayCONSISTENT,
7471,KazeemKasali2,Laycon just confirmed it... #BBNaija,2020-08-29 23:25:01+00:00,0,3,,#BBNaija,
7472,SheffyFrosh,So Dj switch actually played Laycon’s new song “senseless”..#bbnaija,2020-08-29 23:25:00+00:00,0,4,,#bbnaija,
7473,pastuerade,Laycon just confirmed it that the Dj played his new song. #BBNaija,2020-08-29 23:25:00+00:00,1,23,,#BBNaija,
7474,JLCPCB,"Only $2 for PCB Prototype, 24 Hours Fast Turn Order here https://jlcpcb.com/v JLCPCB The First Choice of Tech-Hackers!",2020-08-20 06:30:06+00:00,52,473,,,
7475,EsqNzube,Ozo open your eyes nahh. Please open your eyes!!! #BBNaija,2020-08-29 23:25:00+00:00,0,0,,#BBNaija,
7476,Lamaris201010,#BBNaija guilt is written all over Nene tbh,2020-08-29 23:24:59+00:00,0,6,,#BBNaija,
7477,Faithgiver,"Kidd it's a problem hey! How can one person have so many interactions with females, all in a few minutes!! I hope my baby Erica wakes up from the infatuation, because this one is a playboy - it will always involve tears! #BBNaija",2020-08-29 23:24:59+00:00,0,3,,#BBNaija,
7478,dat9jaboii,Kayode see let me warn you if Laycon dey freestyle better allow us watch because we go find you ooo #Laycon #BBNaija,2020-08-29 23:24:59+00:00,0,1,,#Laycon #BBNaija,
7479,DeeeSunflower,Ozo na mumu sha how cant he see this isnt working out LMAO ! In his sadness they told him to bring wipes #BBnaija,2020-08-29 23:24:59+00:00,0,1,,#BBnaija,
7480,Sleekjudy1,Laycon has vindicated @dj_switchaholic he has confirmed she played senseless #BBNaija,2020-08-29 23:24:59+00:00,1,8,@dj_switchaholic,#BBNaija,
7481,missally2109,Laycon just confirmed that they played senseless Make ona try free dj switch oh #BBNaijaLockdown #OzoGrooveMaster #BBNaija,2020-08-29 23:24:59+00:00,4,21,,#BBNaijaLockdown #OzoGrooveMaster #BBNaija,
7482,Thelmadolls_01,"The way he's looking at her, Prince blink na #BBNaija",2020-08-29 23:24:58+00:00,0,3,,#BBNaija,
7483,MissKayDee_,Ozo must explain this “weird position” #BBNaija,2020-08-29 23:24:58+00:00,0,4,,#BBNaija,
7484,NormaniNigeria,You see Brighto...he knws wts going on wt nenkidd #bbnaija ,2020-08-29 23:24:57+00:00,0,0,,#bbnaija,
7485,thrift_com,Ozo and Erica!!! Wake the fuck up please #bbnaija ,2020-08-29 23:24:57+00:00,1,3,,#bbnaija,
7486,YOUNGICEMANIAA,So they played senseless and we didnt see #bbnaija laycon,2020-08-29 23:24:56+00:00,0,4,,#bbnaija,
7487,Nwanyimanari,Thanks Kid for helping Nengi to zip her cloth inside bathroom. #BBNaija ,2020-08-29 23:24:56+00:00,4,17,,#BBNaija,
7488,jolzzz1,@Ebuka pls on behalf of a concern fan help a sister destroy a ship #Bbnaija,2020-08-29 23:24:56+00:00,0,2,@Ebuka,#Bbnaija,
7489,ICON222222222,They played the song Kayode shall suffer. Ohhh God #BBNaija #SenselessByLaycon #LayCONSISTENT,2020-08-29 23:24:56+00:00,0,2,,#BBNaija #SenselessByLaycon #LayCONSISTENT,
7490,CallmeLoveki,@BetwayNigeria why nahhhhh #bbnaija ,2020-08-29 23:24:56+00:00,2,10,@BetwayNigeria,#bbnaija,
7491,mike_okiki,"All hail DJ SWITCH! She creates Awareness wherever she PLAYS; An Awareness wit Purpose! @dj_switchaholic is Professor X at this Superhero themed party! My FAVES be killin it; Erica, Tolanibaj, Kiddwaya, Dorathy, Nengi &amp; Laycon! #BBNaijaLockdown #BBNajia #bbnaija2020 #BBNaija ",2020-08-29 23:24:55+00:00,0,3,@dj_switchaholic,#BBNaijaLockdown #BBNajia #bbnaija2020 #BBNaija,
7492,quin_ce12,Aww Laycon just confirmed d DJ played his song #SwitchUpWithLaycon #BBNaija,2020-08-29 23:24:54+00:00,0,6,,#SwitchUpWithLaycon #BBNaija,
7493,evans_otiora,Na only God knows what going on in that bathroom I have a boyfriend outside but u dey fuck for bathroom issaokay all I know is that Kidd go fuck dump u nothing else #BBNaija,2020-08-29 23:24:54+00:00,0,4,,#BBNaija,
7494,riminiella,Las Las this kid sev 4rm 1 Erica 2 another can he stay 1 place abeg damaging ozo & hurting Erica chai... #BBNaija,2020-08-29 23:24:54+00:00,0,1,,#BBNaija,
7495,JLCPCB,"Only $2 for PCB Prototype, 24 Hours Fast Turn Order here https://jlcpcb.com/v JLCPCB The First Choice of Tech-Hackers!",2020-08-20 06:30:06+00:00,52,473,,,
7496,shawlz1,Things definitely go down in that bathroom/toilet but they won’t show us #BBNaija,2020-08-29 23:24:53+00:00,0,1,,#BBNaija,
7497,oge_vivienne,"You can say that again... ozo didnt want to talk, he knows Africans are watching #bbnaija",2020-08-29 23:24:52+00:00,0,8,,#bbnaija,
7498,preccyinioluwa,Laycon confirmed that DJ switch played the song oh..... #bbnaija,2020-08-29 23:24:52+00:00,0,13,,#bbnaija,
7499,bossbae84326247,My question is ..... is this d bed and makeup nengi came to arrange? #BBNaija,2020-08-29 23:24:51+00:00,0,4,,#BBNaija,
7500,Chief_Statesman,See what Kayode and his commercials have caused... They actually played Laycon's - Senseless... #BBNaija #BBNajia #bbnaijalockdown2020 #bbnaija2020,2020-08-29 23:24:51+00:00,0,7,,#BBNaija #BBNajia #bbnaijalockdown2020 #bbnaija2020,
7501,AngieApex,Am done with Kidd Erica only is he really playing my baby #BBNaija ,2020-08-29 23:24:51+00:00,0,14,,#BBNaija,
7502,aya_kamana,#OwambeWithNengi Nengi you're a stress in people's lives they talk every day about you baby girl #BBNaija ,2020-08-29 23:24:51+00:00,2,14,,#OwambeWithNengi #BBNaija,
7503,Fee742,Right?? It’s as if she was looking at him to say something #bbnaija ,2020-08-29 23:24:50+00:00,0,0,,#bbnaija,
7504,folamiab,"@Ebuka with this conversation between Ozo &amp; Nengi tonight after the party, pls ask Kidd &amp; Nengi what do they feel about each other. Please shake table. Thank you. @Amchizzy @talk2urhommie @BBNaija #BBNaija",2020-08-29 23:24:50+00:00,0,2,@Ebuka @Amchizzy @talk2urhommie @BBNaija,#BBNaija,
7505,SpicyIma,All those who abused the innocent DJ tender apology letter now? #BBNaija,2020-08-29 23:24:50+00:00,0,1,,#BBNaija,
7506,UltimateJelo,Oya oo make una free dj switch o she played it Laycon jst confirmed it oooo #bbnaijalockdown2020 #BBNaija,2020-08-29 23:24:49+00:00,6,17,,#bbnaijalockdown2020 #BBNaija,
7507,LayconWarrior10,"The DJ actually played Laycon ""senseless"". Laycon just confirmed it. Advert no let us see am. #LayCONSISTENT #SwitchUpWithLaycon #BBNaija",2020-08-29 23:24:49+00:00,1,11,,#LayCONSISTENT #SwitchUpWithLaycon #BBNaija,
7508,Yakoi14391271,The way Kidd grab females as if they are sex toys which kind money can make female accept this #bbnaija,2020-08-29 23:24:49+00:00,0,2,,#bbnaija,
7509,OsejiAda,Lol Laycon just confirmed @dj_switchaholic played senseless oh we are sorry for the insults!! We move #SwitchUpWithLaycon #BBNaija ,2020-08-29 23:24:49+00:00,0,6,@dj_switchaholic,#SwitchUpWithLaycon #BBNaija,
7510,ijogbonna,Kidd sucked Dora's boobs ?? . I am here for it . This guy is just bleh #BBNaija ,2020-08-29 23:24:49+00:00,1,9,,#BBNaija,
7511,Frisky_NG,Can they also buy new spare necks for their proposed bride cos this their son na neck breaker! #BBNaija ,2020-08-29 23:24:49+00:00,2,23,,#BBNaija,
7512,chelseamar30,He was helping me with my zip in the toilet #BBNaija ,2020-08-29 23:24:49+00:00,0,2,,#BBNaija,
7513,enasv__,Is this how kiddwaya eats??? Who is pursuing him?? #BBNaija,2020-08-29 23:24:48+00:00,0,0,,#BBNaija,
7514,Omowunmilove21,Laycon just confirmed they played senseless dj switch is not lying #BBNaija,2020-08-29 23:24:48+00:00,0,4,,#BBNaija,
7515,gabsssss__x,Ninjas can we make this siblingship official alreadzzyyy? Wayademgang are you game? #BBNaija ,2020-08-29 23:24:48+00:00,0,12,,#BBNaija,
7516,JLCPCB,"JLCPCB Prototype For $2/5pcs, 24 Hours Quick Turnaround. Get $23 Coupons For New Customer Free PCB SMT + $24 Coupons Monthly Order Here https://jlcpcb.com/v",2020-08-20 06:31:12+00:00,68,716,,,
