"","date","Count","word"
"1390",2020-08-21 19:52:58,2,"goal"
"1391",2020-08-21 19:53:08,1,"goal"
"1392",2020-08-21 19:53:18,1,"goal"
"1393",2020-08-21 19:53:19,1,"goal"
"1394",2020-08-21 19:53:29,1,"goal"
"1395",2020-08-21 19:53:34,1,"goal"
"1396",2020-08-21 19:53:35,2,"goal"
"1397",2020-08-21 19:53:36,1,"goal"
"1398",2020-08-21 19:53:41,1,"goal"
"1399",2020-08-21 19:53:44,1,"goal"
"1400",2020-08-21 19:53:51,2,"goal"
"1401",2020-08-21 19:53:54,2,"goal"
"1402",2020-08-21 19:53:56,2,"goal"
"1403",2020-08-21 19:53:57,1,"goal"
"1404",2020-08-21 19:53:58,1,"goal"
"1405",2020-08-21 19:54:00,1,"goal"
"1406",2020-08-21 19:54:04,1,"goal"
"1407",2020-08-21 19:54:05,2,"goal"
"1408",2020-08-21 19:54:14,1,"goal"
"1409",2020-08-21 19:54:23,1,"goal"
"1410",2020-08-21 19:54:27,2,"goal"
"1411",2020-08-21 19:54:28,1,"goal"
"1412",2020-08-21 19:54:29,1,"goal"
"1413",2020-08-21 19:54:30,1,"goal"
"1414",2020-08-21 19:54:33,2,"goal"
"1415",2020-08-21 19:54:41,1,"goal"
"1416",2020-08-21 19:54:43,1,"goal"
"1417",2020-08-21 19:54:44,1,"goal"
"1418",2020-08-21 19:54:56,1,"goal"
"1419",2020-08-21 19:55:06,1,"goal"
"1420",2020-08-21 19:55:07,1,"goal"
"1421",2020-08-21 19:55:10,1,"goal"
"1422",2020-08-21 19:55:12,1,"goal"
"1423",2020-08-21 19:55:13,1,"goal"
"1424",2020-08-21 19:55:17,1,"goal"
"1425",2020-08-21 19:55:18,1,"goal"
"1426",2020-08-21 19:55:29,1,"goal"
"1427",2020-08-21 19:55:32,1,"goal"
"1428",2020-08-21 19:55:37,2,"goal"
"1429",2020-08-21 19:55:38,1,"goal"
"1430",2020-08-21 19:55:40,1,"goal"
"1431",2020-08-21 19:55:49,1,"goal"
"1432",2020-08-21 19:55:50,1,"goal"
"1433",2020-08-21 19:55:53,1,"goal"
"1434",2020-08-21 19:55:54,1,"goal"
"1435",2020-08-21 19:55:57,2,"goal"
"1436",2020-08-21 19:56:01,1,"goal"
"1437",2020-08-21 19:56:03,1,"goal"
"1438",2020-08-21 19:56:05,1,"goal"
"1439",2020-08-21 19:56:08,1,"goal"
"1440",2020-08-21 19:56:09,1,"goal"
"1441",2020-08-21 19:56:11,1,"goal"
"1442",2020-08-21 19:56:14,1,"goal"
"1443",2020-08-21 19:56:15,1,"goal"
"1444",2020-08-21 19:56:18,1,"goal"
"1445",2020-08-21 19:56:20,2,"goal"
"1446",2020-08-21 19:56:23,1,"goal"
"1447",2020-08-21 19:56:30,1,"goal"
"1448",2020-08-21 19:56:43,3,"goal"
"1449",2020-08-21 19:56:44,1,"goal"
"1450",2020-08-21 19:56:45,1,"goal"
"1451",2020-08-21 19:56:46,1,"goal"
"1452",2020-08-21 19:56:48,1,"goal"
"1453",2020-08-21 19:56:57,1,"goal"
"1454",2020-08-21 19:56:58,1,"goal"
"1455",2020-08-21 19:56:59,1,"goal"
"1456",2020-08-21 19:57:02,2,"goal"
"1457",2020-08-21 19:57:05,1,"goal"
"1458",2020-08-21 19:57:06,1,"goal"
"1459",2020-08-21 19:57:23,1,"goal"
"1460",2020-08-21 19:57:32,1,"goal"
"1461",2020-08-21 19:57:41,2,"goal"
"1462",2020-08-21 19:57:45,1,"goal"
"1463",2020-08-21 19:58:00,3,"goal"
"1464",2020-08-21 19:58:01,1,"goal"
"1465",2020-08-21 19:58:07,1,"goal"
"1466",2020-08-21 19:58:08,1,"goal"
"1467",2020-08-21 19:58:09,1,"goal"
"1468",2020-08-21 19:58:11,1,"goal"
"1469",2020-08-21 19:58:12,1,"goal"
"1470",2020-08-21 19:58:18,1,"goal"
"1471",2020-08-21 19:58:20,1,"goal"
"1472",2020-08-21 19:58:22,2,"goal"
"1473",2020-08-21 19:58:26,1,"goal"
"1474",2020-08-21 19:58:33,1,"goal"
"1475",2020-08-21 19:58:34,1,"goal"
"1476",2020-08-21 19:58:38,1,"goal"
"1477",2020-08-21 19:58:43,1,"goal"
"1478",2020-08-21 19:58:47,1,"goal"
"1479",2020-08-21 19:58:53,1,"goal"
"1480",2020-08-21 19:59:01,1,"goal"
"1481",2020-08-21 19:59:03,1,"goal"
"1482",2020-08-21 19:59:05,1,"goal"
"1483",2020-08-21 19:59:06,1,"goal"
"1484",2020-08-21 19:59:10,1,"goal"
"1485",2020-08-21 19:59:15,1,"goal"
"1486",2020-08-21 19:59:17,1,"goal"
"1487",2020-08-21 19:59:22,1,"goal"
"1488",2020-08-21 19:59:27,1,"goal"
"1489",2020-08-21 19:59:32,2,"goal"
"1490",2020-08-21 19:59:39,1,"goal"
"1491",2020-08-21 19:59:41,1,"goal"
"1492",2020-08-21 19:59:42,2,"goal"
"1493",2020-08-21 19:59:46,1,"goal"
"1494",2020-08-21 19:59:48,1,"goal"
"1495",2020-08-21 19:59:50,1,"goal"
"1496",2020-08-21 19:59:53,1,"goal"
"1497",2020-08-21 19:59:59,1,"goal"
"1498",2020-08-21 20:00:01,4,"goal"
"1499",2020-08-21 20:00:03,1,"goal"
"1500",2020-08-21 20:00:14,1,"goal"
"1501",2020-08-21 20:00:18,1,"goal"
"1502",2020-08-21 20:00:21,1,"goal"
"1503",2020-08-21 20:00:26,2,"goal"
"1504",2020-08-21 20:00:27,1,"goal"
"1505",2020-08-21 20:00:28,1,"goal"
"1506",2020-08-21 20:00:30,1,"goal"
"1507",2020-08-21 20:00:43,1,"goal"
"1508",2020-08-21 20:00:46,1,"goal"
"1509",2020-08-21 20:00:47,1,"goal"
"1510",2020-08-21 20:00:51,1,"goal"
"1511",2020-08-21 20:00:58,1,"goal"
"1512",2020-08-21 20:01:00,1,"goal"
"1513",2020-08-21 20:01:01,1,"goal"
"1514",2020-08-21 20:01:03,1,"goal"
"1515",2020-08-21 20:01:16,1,"goal"
"1516",2020-08-21 20:01:20,1,"goal"
"1517",2020-08-21 20:01:21,1,"goal"
"1518",2020-08-21 20:01:22,1,"goal"
"1519",2020-08-21 20:01:23,1,"goal"
"1520",2020-08-21 20:01:29,1,"goal"
"1521",2020-08-21 20:01:31,1,"goal"
"1522",2020-08-21 20:01:36,1,"goal"
"1523",2020-08-21 20:01:42,2,"goal"
"1524",2020-08-21 20:01:51,1,"goal"
"1525",2020-08-21 20:01:59,1,"goal"
"1526",2020-08-21 20:02:01,1,"goal"
"1527",2020-08-21 20:02:02,2,"goal"
"1528",2020-08-21 20:02:10,1,"goal"
"1529",2020-08-21 20:02:11,1,"goal"
"1530",2020-08-21 20:02:13,1,"goal"
"1531",2020-08-21 20:02:19,1,"goal"
"1532",2020-08-21 20:02:22,1,"goal"
"1533",2020-08-21 20:02:38,1,"goal"
"1534",2020-08-21 20:02:39,1,"goal"
"1535",2020-08-21 20:02:45,1,"goal"
"1536",2020-08-21 20:02:46,1,"goal"
"1537",2020-08-21 20:02:48,1,"goal"
"1538",2020-08-21 20:02:59,1,"goal"
"1539",2020-08-21 20:03:00,1,"goal"
"1540",2020-08-21 20:03:01,1,"goal"
"1541",2020-08-21 20:03:02,1,"goal"
"1542",2020-08-21 20:03:12,1,"goal"
"1543",2020-08-21 20:03:20,1,"goal"
"1544",2020-08-21 20:03:24,2,"goal"
"1545",2020-08-21 20:03:26,1,"goal"
"1546",2020-08-21 20:03:28,1,"goal"
"1547",2020-08-21 20:03:37,1,"goal"
"1548",2020-08-21 20:03:48,2,"goal"
"1549",2020-08-21 20:04:02,2,"goal"
"1550",2020-08-21 20:04:04,1,"goal"
"1551",2020-08-21 20:04:06,1,"goal"
"1552",2020-08-21 20:04:12,2,"goal"
"1553",2020-08-21 20:04:32,1,"goal"
"1554",2020-08-21 20:04:40,1,"goal"
"1555",2020-08-21 20:04:46,3,"goal"
"1556",2020-08-21 20:04:52,1,"goal"
"1557",2020-08-21 20:04:55,2,"goal"
"1558",2020-08-21 20:04:58,1,"goal"
"1559",2020-08-21 20:05:03,1,"goal"
"1560",2020-08-21 20:05:09,1,"goal"
"1561",2020-08-21 20:05:11,1,"goal"
"1562",2020-08-21 20:05:13,1,"goal"
"1563",2020-08-21 20:05:14,1,"goal"
"1564",2020-08-21 20:05:21,1,"goal"
"1565",2020-08-21 20:05:22,1,"goal"
"1566",2020-08-21 20:05:27,1,"goal"
"1567",2020-08-21 20:05:30,1,"goal"
"1568",2020-08-21 20:05:31,1,"goal"
"1569",2020-08-21 20:05:37,1,"goal"
"1570",2020-08-21 20:05:39,1,"goal"
"1571",2020-08-21 20:05:41,1,"goal"
"1572",2020-08-21 20:05:44,1,"goal"
"1573",2020-08-21 20:06:03,1,"goal"
"1574",2020-08-21 20:06:10,1,"goal"
"1575",2020-08-21 20:06:15,3,"goal"
"1576",2020-08-21 20:06:24,1,"goal"
"1577",2020-08-21 20:06:27,1,"goal"
"1578",2020-08-21 20:06:32,2,"goal"
"1579",2020-08-21 20:06:33,1,"goal"
"1580",2020-08-21 20:06:36,1,"goal"
"1581",2020-08-21 20:06:46,1,"goal"
"1582",2020-08-21 20:06:53,1,"goal"
"1583",2020-08-21 20:06:56,1,"goal"
"1584",2020-08-21 20:06:57,1,"goal"
"1585",2020-08-21 20:07:06,1,"goal"
"1586",2020-08-21 20:07:09,1,"goal"
"1587",2020-08-21 20:07:13,2,"goal"
"1588",2020-08-21 20:07:20,1,"goal"
"1589",2020-08-21 20:07:21,2,"goal"
"1590",2020-08-21 20:07:23,1,"goal"
"1591",2020-08-21 20:07:25,1,"goal"
"1592",2020-08-21 20:07:32,1,"goal"
"1593",2020-08-21 20:07:41,1,"goal"
"1594",2020-08-21 20:07:44,1,"goal"
"1595",2020-08-21 20:07:47,1,"goal"
"1596",2020-08-21 20:08:07,1,"goal"
"1597",2020-08-21 20:08:28,1,"goal"
"1598",2020-08-21 20:08:29,1,"goal"
"1599",2020-08-21 20:08:32,1,"goal"
"1600",2020-08-21 20:08:43,1,"goal"
"1601",2020-08-21 20:08:44,1,"goal"
"1602",2020-08-21 20:08:48,1,"goal"
"1603",2020-08-21 20:08:57,1,"goal"
"1604",2020-08-21 20:09:04,1,"goal"
"1605",2020-08-21 20:09:06,1,"goal"
"1606",2020-08-21 20:09:28,1,"goal"
"1607",2020-08-21 20:09:32,1,"goal"
"1608",2020-08-21 20:09:33,1,"goal"
"1609",2020-08-21 20:09:38,1,"goal"
"1610",2020-08-21 20:09:40,1,"goal"
"1611",2020-08-21 20:09:46,2,"goal"
"1612",2020-08-21 20:09:51,1,"goal"
"1613",2020-08-21 20:10:02,3,"goal"
"1614",2020-08-21 20:10:06,1,"goal"
"1615",2020-08-21 20:10:07,1,"goal"
"1616",2020-08-21 20:10:13,2,"goal"
"1617",2020-08-21 20:10:14,1,"goal"
"1618",2020-08-21 20:10:23,1,"goal"
"1619",2020-08-21 20:10:24,1,"goal"
"1620",2020-08-21 20:10:26,1,"goal"
"1621",2020-08-21 20:10:33,1,"goal"
"1622",2020-08-21 20:10:36,1,"goal"
"1623",2020-08-21 20:10:40,1,"goal"
"1624",2020-08-21 20:10:42,3,"goal"
"1625",2020-08-21 20:10:58,1,"goal"
"1626",2020-08-21 20:11:05,1,"goal"
"1627",2020-08-21 20:11:31,2,"goal"
"1628",2020-08-21 20:11:32,1,"goal"
"1629",2020-08-21 20:11:36,2,"goal"
"1630",2020-08-21 20:11:40,1,"goal"
"1631",2020-08-21 20:11:51,1,"goal"
"1632",2020-08-21 20:12:06,1,"goal"
"1633",2020-08-21 20:12:10,1,"goal"
"1634",2020-08-21 20:12:16,1,"goal"
"1635",2020-08-21 20:12:23,1,"goal"
"1636",2020-08-21 20:12:42,1,"goal"
"1637",2020-08-21 20:13:10,1,"goal"
"1638",2020-08-21 20:13:15,1,"goal"
"1639",2020-08-21 20:13:21,2,"goal"
"1640",2020-08-21 20:13:27,2,"goal"
"1641",2020-08-21 20:13:29,1,"goal"
"1642",2020-08-21 20:13:37,1,"goal"
"1643",2020-08-21 20:14:14,1,"goal"
"1644",2020-08-21 20:14:26,1,"goal"
"1645",2020-08-21 20:14:51,1,"goal"
"1646",2020-08-21 20:14:55,1,"goal"
"1647",2020-08-21 20:15:21,1,"goal"
"1648",2020-08-21 20:15:39,1,"goal"
"1649",2020-08-21 20:15:45,1,"goal"
"1650",2020-08-21 20:16:05,1,"goal"
"1651",2020-08-21 20:16:20,1,"goal"
"1652",2020-08-21 20:16:22,1,"goal"
"1653",2020-08-21 20:16:24,1,"goal"
"1654",2020-08-21 20:16:34,1,"goal"
"1655",2020-08-21 20:16:41,2,"goal"
"1656",2020-08-21 20:16:51,1,"goal"
"1657",2020-08-21 20:16:52,1,"goal"
"1658",2020-08-21 20:17:06,1,"goal"
"1659",2020-08-21 20:17:17,1,"goal"
"1660",2020-08-21 20:17:24,1,"goal"
"1661",2020-08-21 20:18:04,1,"goal"
"1662",2020-08-21 20:18:07,1,"goal"
"1663",2020-08-21 20:18:16,1,"goal"
"1664",2020-08-21 20:18:19,1,"goal"
"1665",2020-08-21 20:18:25,1,"goal"
"1666",2020-08-21 20:18:32,1,"goal"
"1667",2020-08-21 20:18:34,1,"goal"
"1668",2020-08-21 20:18:41,1,"goal"
"1669",2020-08-21 20:18:49,1,"goal"
"1670",2020-08-21 20:19:05,1,"goal"
"1671",2020-08-21 20:19:07,1,"goal"
"1672",2020-08-21 20:19:16,1,"goal"
"1673",2020-08-21 20:19:19,1,"goal"
"1674",2020-08-21 20:19:35,1,"goal"
"1675",2020-08-21 20:19:54,1,"goal"
"1676",2020-08-21 20:20:00,2,"goal"
"1677",2020-08-21 20:20:01,1,"goal"
"1678",2020-08-21 20:20:09,1,"goal"
"1679",2020-08-21 20:20:12,1,"goal"
"1680",2020-08-21 20:20:17,1,"goal"
"1681",2020-08-21 20:20:18,2,"goal"
"1682",2020-08-21 20:20:23,1,"goal"
"1683",2020-08-21 20:20:24,1,"goal"
"1684",2020-08-21 20:20:31,1,"goal"
"1685",2020-08-21 20:20:52,1,"goal"
"1686",2020-08-21 20:21:00,1,"goal"
"1687",2020-08-21 20:21:04,1,"goal"
"1688",2020-08-21 20:21:08,3,"goal"
"1689",2020-08-21 20:21:26,1,"goal"
"1690",2020-08-21 20:21:42,1,"goal"
"1691",2020-08-21 20:21:59,1,"goal"
"1692",2020-08-21 20:22:10,1,"goal"
"1693",2020-08-21 20:22:19,1,"goal"
"1694",2020-08-21 20:22:49,1,"goal"
"1695",2020-08-21 20:22:52,1,"goal"
"1696",2020-08-21 20:22:53,1,"goal"
"1697",2020-08-21 20:22:56,1,"goal"
"1698",2020-08-21 20:22:59,1,"goal"
"1699",2020-08-21 20:23:10,1,"goal"
"1700",2020-08-21 20:23:14,1,"goal"
"1701",2020-08-21 20:23:18,2,"goal"
"1702",2020-08-21 20:23:29,2,"goal"
"1703",2020-08-21 20:23:35,2,"goal"
"1704",2020-08-21 20:23:37,1,"goal"
"1705",2020-08-21 20:23:39,1,"goal"
"1706",2020-08-21 20:23:41,1,"goal"
"1707",2020-08-21 20:23:43,1,"goal"
"1708",2020-08-21 20:23:50,1,"goal"
"1709",2020-08-21 20:23:52,1,"goal"
"1710",2020-08-21 20:23:53,1,"goal"
"1711",2020-08-21 20:23:55,1,"goal"
"1712",2020-08-21 20:23:58,1,"goal"
"1713",2020-08-21 20:24:01,1,"goal"
"1714",2020-08-21 20:24:03,1,"goal"
"1715",2020-08-21 20:24:04,1,"goal"
"1716",2020-08-21 20:24:06,1,"goal"
"1717",2020-08-21 20:24:10,1,"goal"
"1718",2020-08-21 20:24:13,1,"goal"
"1719",2020-08-21 20:24:16,1,"goal"
"1720",2020-08-21 20:24:17,1,"goal"
"1721",2020-08-21 20:24:18,1,"goal"
"1722",2020-08-21 20:24:22,2,"goal"
"1723",2020-08-21 20:24:24,3,"goal"
"1724",2020-08-21 20:24:26,2,"goal"
"1725",2020-08-21 20:24:29,1,"goal"
"1726",2020-08-21 20:24:30,1,"goal"
"1727",2020-08-21 20:24:36,1,"goal"
"1728",2020-08-21 20:24:39,1,"goal"
"1729",2020-08-21 20:24:41,1,"goal"
"1730",2020-08-21 20:24:42,1,"goal"
"1731",2020-08-21 20:24:44,1,"goal"
"1732",2020-08-21 20:24:46,2,"goal"
"1733",2020-08-21 20:24:47,1,"goal"
"1734",2020-08-21 20:24:50,1,"goal"
"1735",2020-08-21 20:24:53,1,"goal"
"1736",2020-08-21 20:24:56,1,"goal"
"1737",2020-08-21 20:24:57,1,"goal"
"1738",2020-08-21 20:24:58,1,"goal"
"1739",2020-08-21 20:24:59,2,"goal"
"1740",2020-08-21 20:25:01,1,"goal"
"1741",2020-08-21 20:25:09,1,"goal"
"1742",2020-08-21 20:25:14,3,"goal"
"1743",2020-08-21 20:25:15,3,"goal"
"1744",2020-08-21 20:25:16,1,"goal"
"1745",2020-08-21 20:25:18,1,"goal"
"1746",2020-08-21 20:25:22,1,"goal"
"1747",2020-08-21 20:25:23,1,"goal"
"1748",2020-08-21 20:25:26,1,"goal"
"1749",2020-08-21 20:25:30,1,"goal"
"1750",2020-08-21 20:25:33,1,"goal"
"1751",2020-08-21 20:25:36,1,"goal"
"1752",2020-08-21 20:25:37,1,"goal"
"1753",2020-08-21 20:25:38,1,"goal"
"1754",2020-08-21 20:25:39,1,"goal"
"1755",2020-08-21 20:25:43,1,"goal"
"1756",2020-08-21 20:25:47,1,"goal"
"1757",2020-08-21 20:25:52,1,"goal"
"1758",2020-08-21 20:25:54,1,"goal"
"1759",2020-08-21 20:25:57,1,"goal"
"1760",2020-08-21 20:26:00,2,"goal"
"1761",2020-08-21 20:26:02,1,"goal"
"1762",2020-08-21 20:26:03,1,"goal"
"1763",2020-08-21 20:26:05,2,"goal"
"1764",2020-08-21 20:26:06,1,"goal"
"1765",2020-08-21 20:26:12,1,"goal"
"1766",2020-08-21 20:26:13,1,"goal"
"1767",2020-08-21 20:26:16,1,"goal"
"1768",2020-08-21 20:26:18,2,"goal"
"1769",2020-08-21 20:26:19,1,"goal"
"1770",2020-08-21 20:26:20,1,"goal"
"1771",2020-08-21 20:26:30,1,"goal"
"1772",2020-08-21 20:26:40,1,"goal"
"1773",2020-08-21 20:26:43,1,"goal"
"1774",2020-08-21 20:26:45,1,"goal"
"1775",2020-08-21 20:26:47,1,"goal"
"1776",2020-08-21 20:26:50,1,"goal"
"1777",2020-08-21 20:26:51,1,"goal"
"1778",2020-08-21 20:27:05,1,"goal"
"1779",2020-08-21 20:27:08,1,"goal"
"1780",2020-08-21 20:27:09,1,"goal"
"1781",2020-08-21 20:27:12,1,"goal"
"1782",2020-08-21 20:27:13,1,"goal"
"1783",2020-08-21 20:27:22,1,"goal"
"1784",2020-08-21 20:27:24,1,"goal"
"1785",2020-08-21 20:27:25,1,"goal"
"1786",2020-08-21 20:27:26,3,"goal"
"1787",2020-08-21 20:27:27,1,"goal"
"1788",2020-08-21 20:27:28,1,"goal"
"1789",2020-08-21 20:27:29,2,"goal"
"1790",2020-08-21 20:27:32,2,"goal"
"1791",2020-08-21 20:27:36,1,"goal"
"1792",2020-08-21 20:27:37,1,"goal"
"1793",2020-08-21 20:27:38,1,"goal"
"1794",2020-08-21 20:27:39,1,"goal"
"1795",2020-08-21 20:27:44,1,"goal"
"1796",2020-08-21 20:27:48,1,"goal"
"1797",2020-08-21 20:27:52,1,"goal"
"1798",2020-08-21 20:27:53,1,"goal"
"1799",2020-08-21 20:27:56,1,"goal"
"1800",2020-08-21 20:28:12,1,"goal"
"1801",2020-08-21 20:28:13,1,"goal"
"1802",2020-08-21 20:28:15,1,"goal"
"1803",2020-08-21 20:28:16,1,"goal"
"1804",2020-08-21 20:28:18,1,"goal"
"1805",2020-08-21 20:28:22,2,"goal"
"1806",2020-08-21 20:28:24,2,"goal"
"1807",2020-08-21 20:28:26,1,"goal"
"1808",2020-08-21 20:28:27,3,"goal"
"1809",2020-08-21 20:28:38,1,"goal"
"1810",2020-08-21 20:28:40,1,"goal"
"1811",2020-08-21 20:28:41,2,"goal"
"1812",2020-08-21 20:28:49,1,"goal"
"1813",2020-08-21 20:29:00,1,"goal"
"1814",2020-08-21 20:29:01,3,"goal"
"1815",2020-08-21 20:29:03,2,"goal"
"1816",2020-08-21 20:29:04,2,"goal"
"1817",2020-08-21 20:29:11,1,"goal"
"1818",2020-08-21 20:29:13,1,"goal"
"1819",2020-08-21 20:29:23,1,"goal"
"1820",2020-08-21 20:29:41,1,"goal"
"1821",2020-08-21 20:29:44,2,"goal"
"1822",2020-08-21 20:29:55,1,"goal"
"1823",2020-08-21 20:29:56,1,"goal"
"1824",2020-08-21 20:30:04,1,"goal"
"1825",2020-08-21 20:30:13,1,"goal"
"1826",2020-08-21 20:30:20,1,"goal"
"1827",2020-08-21 20:30:36,1,"goal"
"1828",2020-08-21 20:30:37,1,"goal"
"1829",2020-08-21 20:30:43,1,"goal"
"1830",2020-08-21 20:30:45,2,"goal"
"1831",2020-08-21 20:30:50,2,"goal"
"1832",2020-08-21 20:30:52,2,"goal"
"1833",2020-08-21 20:30:55,1,"goal"
"1834",2020-08-21 20:31:00,1,"goal"
"1835",2020-08-21 20:31:02,1,"goal"
"1836",2020-08-21 20:31:18,1,"goal"
"1837",2020-08-21 20:31:21,1,"goal"
"1838",2020-08-21 20:31:24,1,"goal"
"1839",2020-08-21 20:31:26,1,"goal"
"1840",2020-08-21 20:31:28,1,"goal"
"1841",2020-08-21 20:31:29,1,"goal"
"1842",2020-08-21 20:31:30,1,"goal"
"1843",2020-08-21 20:31:33,1,"goal"
"1844",2020-08-21 20:31:35,3,"goal"
"1845",2020-08-21 20:31:57,1,"goal"
"1846",2020-08-21 20:32:00,1,"goal"
"1847",2020-08-21 20:32:01,1,"goal"
"1848",2020-08-21 20:32:02,2,"goal"
"1849",2020-08-21 20:32:04,2,"goal"
"1850",2020-08-21 20:32:05,3,"goal"
"1851",2020-08-21 20:32:06,1,"goal"
"1852",2020-08-21 20:32:07,1,"goal"
"1853",2020-08-21 20:32:08,1,"goal"
"1854",2020-08-21 20:32:09,1,"goal"
"1855",2020-08-21 20:32:10,5,"goal"
"1856",2020-08-21 20:32:11,1,"goal"
"1857",2020-08-21 20:32:12,2,"goal"
"1858",2020-08-21 20:32:13,2,"goal"
"1859",2020-08-21 20:32:14,3,"goal"
"1860",2020-08-21 20:32:15,2,"goal"
"1861",2020-08-21 20:32:16,2,"goal"
"1862",2020-08-21 20:32:17,3,"goal"
"1863",2020-08-21 20:32:19,3,"goal"
"1864",2020-08-21 20:32:20,3,"goal"
"1865",2020-08-21 20:32:21,3,"goal"
"1866",2020-08-21 20:32:22,5,"goal"
"1867",2020-08-21 20:32:23,2,"goal"
"1868",2020-08-21 20:32:24,2,"goal"
"1869",2020-08-21 20:32:25,4,"goal"
"1870",2020-08-21 20:32:26,6,"goal"
"1871",2020-08-21 20:32:27,1,"goal"
"1872",2020-08-21 20:32:28,3,"goal"
"1873",2020-08-21 20:32:29,3,"goal"
"1874",2020-08-21 20:32:30,2,"goal"
"1875",2020-08-21 20:32:32,5,"goal"
"1876",2020-08-21 20:32:33,4,"goal"
"1877",2020-08-21 20:32:34,1,"goal"
"1878",2020-08-21 20:32:35,5,"goal"
"1879",2020-08-21 20:32:36,3,"goal"
"1880",2020-08-21 20:32:37,4,"goal"
"1881",2020-08-21 20:32:38,7,"goal"
"1882",2020-08-21 20:32:39,2,"goal"
"1883",2020-08-21 20:32:40,5,"goal"
"1884",2020-08-21 20:32:41,5,"goal"
"1885",2020-08-21 20:32:42,3,"goal"
"1886",2020-08-21 20:32:43,9,"goal"
"1887",2020-08-21 20:32:44,5,"goal"
"1888",2020-08-21 20:32:45,6,"goal"
"1889",2020-08-21 20:32:46,11,"goal"
"1890",2020-08-21 20:32:47,6,"goal"
"1891",2020-08-21 20:32:48,3,"goal"
"1892",2020-08-21 20:32:49,5,"goal"
"1893",2020-08-21 20:32:50,3,"goal"
"1894",2020-08-21 20:32:51,6,"goal"
"1895",2020-08-21 20:32:52,7,"goal"
"1896",2020-08-21 20:32:53,8,"goal"
"1897",2020-08-21 20:32:54,3,"goal"
"1898",2020-08-21 20:32:55,2,"goal"
"1899",2020-08-21 20:32:56,4,"goal"
"1900",2020-08-21 20:32:57,2,"goal"
"1901",2020-08-21 20:32:58,2,"goal"
"1902",2020-08-21 20:32:59,5,"goal"
"1903",2020-08-21 20:33:00,6,"goal"
"1904",2020-08-21 20:33:01,8,"goal"
"1905",2020-08-21 20:33:02,6,"goal"
"1906",2020-08-21 20:33:03,4,"goal"
"1907",2020-08-21 20:33:04,8,"goal"
"1908",2020-08-21 20:33:05,7,"goal"
"1909",2020-08-21 20:33:06,7,"goal"
"1910",2020-08-21 20:33:07,8,"goal"
"1911",2020-08-21 20:33:08,6,"goal"
"1912",2020-08-21 20:33:09,8,"goal"
"1913",2020-08-21 20:33:10,10,"goal"
"1914",2020-08-21 20:33:11,11,"goal"
"1915",2020-08-21 20:33:12,6,"goal"
"1916",2020-08-21 20:33:13,5,"goal"
"1917",2020-08-21 20:33:14,9,"goal"
"1918",2020-08-21 20:33:15,9,"goal"
"1919",2020-08-21 20:33:16,6,"goal"
"1920",2020-08-21 20:33:17,5,"goal"
"1921",2020-08-21 20:33:18,4,"goal"
"1922",2020-08-21 20:33:19,11,"goal"
"1923",2020-08-21 20:33:20,7,"goal"
"1924",2020-08-21 20:33:21,11,"goal"
"1925",2020-08-21 20:33:22,11,"goal"
"1926",2020-08-21 20:33:23,5,"goal"
"1927",2020-08-21 20:33:24,5,"goal"
"1928",2020-08-21 20:33:25,3,"goal"
"1929",2020-08-21 20:33:26,11,"goal"
"1930",2020-08-21 20:33:27,7,"goal"
"1931",2020-08-21 20:33:28,7,"goal"
"1932",2020-08-21 20:33:29,15,"goal"
"1933",2020-08-21 20:33:30,7,"goal"
"1934",2020-08-21 20:33:31,14,"goal"
"1935",2020-08-21 20:33:32,9,"goal"
"1936",2020-08-21 20:33:33,5,"goal"
"1937",2020-08-21 20:33:34,6,"goal"
"1938",2020-08-21 20:33:35,8,"goal"
"1939",2020-08-21 20:33:36,10,"goal"
"1940",2020-08-21 20:33:37,6,"goal"
"1941",2020-08-21 20:33:38,9,"goal"
"1942",2020-08-21 20:33:39,6,"goal"
"1943",2020-08-21 20:33:40,11,"goal"
"1944",2020-08-21 20:33:41,10,"goal"
"1945",2020-08-21 20:33:42,9,"goal"
"1946",2020-08-21 20:33:43,12,"goal"
"1947",2020-08-21 20:33:44,10,"goal"
"1948",2020-08-21 20:33:45,7,"goal"
"1949",2020-08-21 20:33:46,11,"goal"
"1950",2020-08-21 20:33:47,3,"goal"
"1951",2020-08-21 20:33:48,9,"goal"
"1952",2020-08-21 20:33:49,11,"goal"
"1953",2020-08-21 20:33:50,17,"goal"
"1954",2020-08-21 20:33:51,15,"goal"
"1955",2020-08-21 20:33:52,7,"goal"
"1956",2020-08-21 20:33:53,13,"goal"
"1957",2020-08-21 20:33:54,7,"goal"
"1958",2020-08-21 20:33:55,6,"goal"
"1959",2020-08-21 20:33:56,9,"goal"
"1960",2020-08-21 20:33:57,9,"goal"
"1961",2020-08-21 20:33:58,9,"goal"
"1962",2020-08-21 20:33:59,5,"goal"
"1963",2020-08-21 20:34:00,5,"goal"
"1964",2020-08-21 20:34:01,7,"goal"
"1965",2020-08-21 20:34:02,1,"goal"
"1966",2020-08-21 20:34:03,6,"goal"
"1967",2020-08-21 20:34:04,3,"goal"
"1968",2020-08-21 20:34:05,6,"goal"
"1969",2020-08-21 20:34:06,5,"goal"
"1970",2020-08-21 20:34:07,7,"goal"
"1971",2020-08-21 20:34:08,6,"goal"
